x0,x1,x2,y,x3,x4
A21,18.0,A9,0.07,0.02,0.0
A3,29.0,A4,0.0,,0.01
A4,35.0,A7,1.11,,0.0
A7,35.0,A9,0.0,0.12,0.03
A11,36.0,A9,0.0,0.01,0.0
A6,20.0,A11,0.05,,0.38
A11,26.0,A3,0.01,0.02,0.0
A18,,A2,0.43,0.03,0.0
A6,24.0,A9,3.01,0.01,1.1
A5,30.0,A2,0.11,,0.0
A6,21.0,A0,0.36,,0.0
A3,27.0,A9,0.03,0.0,0.0
A5,29.0,A0,0.38,,0.0
A16,36.0,A10,0.0,,0.02
A3,29.0,A2,0.43,,0.05
A7,34.0,A6,0.64,0.92,0.01
A5,31.0,A7,0.17,,0.0
A4,32.0,A0,0.51,0.11,0.0
A5,27.0,A4,0.0,0.0,0.08
A6,28.0,A2,0.04,0.03,0.25
A2,31.0,A2,0.05,,0.0
A13,22.0,A2,0.04,0.01,0.0
A5,,A6,0.0,0.48,0.0
A6,28.0,A2,0.0,,0.25
A6,26.0,A3,0.0,0.0,0.02
A23,35.0,A2,0.05,0.01,0.0
A10,25.0,A8,0.1,,0.0
A4,27.0,A2,0.1,,0.0
A0,18.0,A1,0.01,,0.0
A2,35.0,A2,0.0,0.0,2.28
A4,26.0,A0,0.12,0.0,0.0
A3,30.0,A4,0.0,,0.01
A0,18.0,A10,0.15,0.1,0.38
A4,26.0,A10,0.16,0.02,0.0
A13,24.0,A7,0.09,,0.0
A11,30.0,A2,0.07,0.06,0.0
A1,28.0,A3,0.0,0.01,0.0
A4,32.0,A3,0.13,0.03,0.04
A6,23.0,A0,0.14,0.11,0.0
A10,21.0,A8,0.05,0.02,0.0
A10,26.0,A10,0.0,0.0,0.39
A23,34.0,A10,0.55,0.28,0.0
A3,30.0,A8,0.0,,0.41
A3,28.0,A0,0.21,,0.0
A8,15.0,A7,0.0,,0.62
A4,34.0,A4,0.04,0.07,0.0
A1,30.0,A2,0.25,,0.0
A22,33.0,A2,0.2,0.09,0.0
A7,36.0,A2,0.01,0.01,0.0
A2,31.0,A10,0.0,0.0,0.13
A11,27.0,A9,0.01,0.0,0.0
A13,24.0,A8,0.1,0.03,0.0
A11,30.0,A10,0.01,0.1,0.0
A19,10.0,A6,0.68,,0.35
A6,27.0,A2,0.08,0.06,0.0
A6,20.0,A5,0.0,0.0,0.06
A1,25.0,A11,0.0,0.0,0.55
A8,18.0,A5,0.0,0.0,0.03
A11,31.0,A2,0.02,0.0,0.0
A5,30.0,A2,0.17,0.25,0.0
A1,27.0,A8,0.0,0.0,0.04
A3,32.0,A10,0.0,,0.1
A1,30.0,A8,0.27,,0.0
A5,29.0,A8,0.0,,0.0
A5,30.0,A0,0.1,0.06,0.0
A1,30.0,A3,0.12,0.0,0.0
A1,28.0,A1,0.3,,0.0
A0,15.0,A11,0.05,0.03,0.0
A2,34.0,A8,0.0,0.0,0.12
A10,23.0,A6,0.63,0.66,0.0
A6,26.0,A7,0.0,0.0,0.49
A1,26.0,A2,0.03,0.02,0.0
A5,28.0,A2,0.58,0.46,0.34
A7,35.0,A9,0.49,1.49,0.05
A5,35.0,A7,0.49,0.96,0.07
A9,30.0,A9,0.03,0.0,0.0
A3,32.0,A4,0.0,0.0,0.01
A10,23.0,A2,0.05,0.02,0.0
A13,23.0,A7,0.1,0.03,0.0
A4,33.0,A2,1.9,,0.01
A9,30.0,A2,0.18,0.1,0.0
A9,28.0,A11,0.06,,0.0
A11,25.0,A10,0.01,0.04,0.0
A1,,A10,0.0,,0.1
A1,28.0,A4,0.08,,0.0
A2,35.0,A4,0.0,0.0,0.04
A21,17.0,A11,1.37,,0.03
A13,24.0,A7,0.16,0.05,0.0
A1,30.0,A8,0.12,0.0,0.0
A3,29.0,A11,0.14,,0.0
A13,23.0,A9,0.1,,0.0
A1,30.0,A8,0.0,0.07,0.0
A0,15.0,A10,0.0,,0.14
A3,25.0,A10,0.05,0.0,0.0
A3,26.0,A6,0.05,,0.0
A9,,A0,0.21,0.0,0.0
A18,1.0,A2,2.06,,0.0
A4,26.0,A9,0.76,0.7,0.02
A6,23.0,A0,0.27,,0.0
A6,25.0,A9,0.08,0.07,0.0
A1,28.0,A10,0.0,0.0,0.06
A0,18.0,A0,1.66,0.04,0.0
A22,34.0,A2,0.05,0.01,0.0
A16,34.0,A10,0.08,0.02,0.06
A6,22.0,A10,0.09,,0.0
A1,26.0,A1,0.0,0.0,0.19
A1,28.0,A10,0.08,0.0,0.01
A21,16.0,A8,0.0,,0.09
A0,16.0,A8,0.02,,0.16
A4,28.0,A7,2.66,0.5,0.05
A17,22.0,A0,0.05,,0.0
A4,31.0,A2,0.13,0.13,0.0
A17,25.0,A11,0.0,0.0,0.08
A11,20.0,A3,0.01,,0.0
A0,17.0,A2,0.35,0.24,0.0
A10,21.0,A10,0.01,0.0,0.0
A6,24.0,A10,0.13,0.1,0.0
A6,23.0,A11,0.15,0.11,0.0
A23,36.0,A9,0.15,0.2,0.0
A2,31.0,A2,0.0,0.01,0.0
A11,14.0,A7,1.09,0.77,0.0
A2,34.0,A10,0.0,,0.11
A6,27.0,A10,0.03,,0.0
A9,28.0,A11,0.34,0.02,0.0
A13,23.0,A0,0.02,0.01,0.0
A6,23.0,A2,1.26,0.6,0.05
A6,27.0,A8,0.0,0.0,0.02
A10,23.0,A0,0.09,0.03,0.0
A1,29.0,A8,0.38,0.0,0.0
A17,24.0,A6,0.22,0.06,0.0
A10,23.0,A2,0.35,0.13,0.0
A5,31.0,A0,0.36,,0.0
A6,21.0,A9,6.85,,1.87
A11,21.0,A5,0.0,0.04,0.0
A1,30.0,A8,0.0,,0.02
A5,30.0,A2,0.24,,0.01
A12,18.0,A1,1.06,0.6,0.2
A6,24.0,A2,0.22,,0.0
A16,34.0,A4,0.05,,0.0
A3,27.0,A1,0.11,0.0,0.0
A3,31.0,A11,0.0,0.0,0.08
A10,23.0,A7,0.12,0.04,0.0
A10,25.0,A8,0.08,0.03,0.0
A4,27.0,A0,0.04,,0.0
A21,20.0,A11,1.2,0.27,0.02
A1,29.0,A10,0.12,0.06,0.27
A10,21.0,A0,0.14,,0.0
A10,21.0,A4,0.13,0.05,0.0
A6,22.0,A0,0.11,0.09,0.0
A13,24.0,A6,0.4,,0.0
A6,24.0,A2,0.03,0.02,0.0
A3,25.0,A8,0.21,0.01,0.0
A9,27.0,A9,0.46,0.0,0.0
A0,15.0,A0,0.0,0.0,0.12
A11,27.0,A7,0.01,,0.0
A15,13.0,A6,0.0,0.0,0.31
A11,30.0,A10,0.0,,0.0
A11,19.0,A5,0.01,0.08,0.0
A10,22.0,A10,0.04,,0.0
A3,26.0,A3,0.08,0.03,0.03
A6,26.0,A0,0.6,0.02,0.0
A23,36.0,A2,0.18,,0.0
A6,21.0,A8,0.15,0.12,0.0
A27,14.0,A8,0.0,0.0,0.04
A1,28.0,A2,0.11,,0.0
A5,30.0,A2,0.21,0.12,0.03
A17,25.0,A7,0.68,0.18,0.19
A1,29.0,A1,0.21,0.27,0.0
A21,20.0,A10,0.0,0.0,0.32
A11,36.0,A9,0.0,,0.0
A13,22.0,A0,0.22,,0.0
A0,15.0,A7,0.03,0.02,0.05
A1,27.0,A6,0.04,0.01,0.0
A1,28.0,A8,0.0,0.0,0.32
A17,22.0,A6,4.01,1.26,0.87
A6,27.0,A2,0.19,0.15,0.0
A6,24.0,A10,0.0,0.0,0.59
A5,28.0,A8,0.11,0.0,0.0
A10,24.0,A7,0.06,0.02,0.0
A17,22.0,A3,0.0,0.0,0.14
A1,29.0,A7,0.17,,0.0
A5,31.0,A2,0.39,,0.02
A2,35.0,A2,0.0,,0.19
A2,33.0,A10,0.09,,0.03
A1,32.0,A2,0.43,0.27,0.0
A3,31.0,A10,0.0,0.0,0.04
A3,30.0,A3,0.0,0.0,0.06
A3,28.0,A10,0.47,0.57,4.13
A10,24.0,A8,0.12,,0.0
A3,27.0,A4,0.0,0.0,0.02
A10,23.0,A10,1.48,0.17,0.47
A4,28.0,A7,4.79,1.9,0.0
A4,29.0,A8,0.0,,0.0
A5,33.0,A10,0.0,0.0,0.06
A5,31.0,A10,0.05,,0.18
A4,29.0,A2,0.13,,0.0
A11,31.0,A4,0.08,,0.0
A5,30.0,A2,0.11,0.05,0.36
A1,26.0,A8,0.07,0.01,0.0
A7,36.0,A0,0.0,0.0,0.17
A9,30.0,A0,0.56,,0.0
A13,27.0,A0,0.22,0.06,0.0
A13,24.0,A7,0.46,,0.0
A8,14.0,A9,0.0,,0.07
A10,22.0,A9,0.04,0.01,0.0
A1,28.0,A0,0.07,,0.0
A6,23.0,A9,0.0,,0.77
A10,24.0,A8,0.03,,0.0
A1,27.0,A2,0.04,0.0,0.03
A6,25.0,A10,0.24,0.16,0.39
A1,27.0,A8,1.18,0.01,0.06
A9,29.0,A0,0.78,,0.0
A9,26.0,A11,0.22,,0.08
A0,16.0,A2,0.13,,0.0
A4,29.0,A2,0.07,0.03,0.0
A6,23.0,A0,0.29,0.22,0.0
A3,25.0,A1,0.11,,0.0
A1,29.0,A2,0.11,0.01,0.0
A1,28.0,A3,0.52,0.01,0.0
A15,13.0,A11,0.52,0.16,1.29
A9,29.0,A9,0.08,0.0,0.0
A9,31.0,A8,0.23,0.01,0.0
A17,22.0,A8,0.08,0.02,0.0
A0,17.0,A2,0.38,,0.0
A2,32.0,A2,0.3,0.22,0.3
A1,31.0,A2,0.27,0.04,0.0
A0,16.0,A9,0.0,0.0,0.23
A4,26.0,A9,0.42,,0.0
A16,33.0,A10,0.0,0.0,0.16
A3,26.0,A1,0.02,,0.0
A6,21.0,A7,0.02,,0.0
A0,14.0,A9,0.0,0.0,0.06
A21,19.0,A0,0.0,0.0,0.39
A16,34.0,A8,0.13,,0.0
A5,33.0,A10,0.09,,0.1
A0,17.0,A6,3.78,2.17,1.31
A5,27.0,A4,0.0,0.0,0.04
A6,21.0,A2,0.26,0.2,0.0
A1,26.0,A8,0.0,,0.06
A10,23.0,A10,0.31,0.04,0.96
A21,17.0,A6,1.29,0.53,0.98
A21,19.0,A7,0.48,0.15,0.0
A5,28.0,A6,0.0,0.53,0.0
A13,22.0,A8,0.14,0.04,0.0
A11,32.0,A9,0.0,0.06,0.0
A4,29.0,A8,0.12,,0.0
A9,26.0,A9,0.81,0.0,0.01
A3,27.0,A0,0.28,0.0,0.0
A0,18.0,A9,0.0,0.0,0.24
A6,21.0,A10,0.61,0.48,0.0
A4,30.0,A7,0.1,,0.02
A11,29.0,A8,0.0,0.03,0.0
A13,25.0,A8,0.05,0.01,0.0
A1,30.0,A2,0.0,0.04,0.0
A11,22.0,A2,0.0,0.01,0.0
A15,16.0,A10,0.0,,0.2
A15,16.0,A5,0.0,,0.17
A4,,A9,0.0,0.05,0.0
A7,35.0,A2,0.0,,0.0
A10,22.0,A10,0.0,0.0,0.39
A10,23.0,A6,0.01,0.0,0.0
A12,17.0,A6,0.7,0.35,0.39
A4,31.0,A8,0.39,0.1,0.0
A5,35.0,A2,0.0,,0.11
A5,30.0,A8,0.13,,0.0
A1,26.0,A10,0.23,0.03,1.49
A1,27.0,A8,0.1,0.0,0.0
A1,32.0,A4,0.0,0.03,0.0
A9,30.0,A7,0.11,0.01,0.0
A1,27.0,A0,0.26,0.0,0.0
A0,17.0,A7,0.34,0.23,0.0
A0,16.0,A10,0.25,0.17,0.0
A0,20.0,A11,2.01,,0.06
A1,28.0,A9,0.03,,0.0
A3,32.0,A4,0.0,0.0,0.03
A4,26.0,A5,0.0,,0.01
A10,22.0,A2,0.11,0.04,0.0
A10,21.0,A6,0.9,0.73,0.54
A0,22.0,A0,0.0,0.0,0.12
A8,16.0,A4,0.0,0.0,0.36
A5,31.0,A4,0.0,0.0,0.03
A0,18.0,A9,1.45,0.04,0.0
A6,27.0,A5,0.0,0.0,0.01
A5,27.0,A8,0.0,,0.0
A0,15.0,A11,0.0,0.0,0.1
A8,14.0,A9,0.0,0.0,0.55
A4,36.0,A0,0.0,0.02,0.0
A5,29.0,A2,0.2,,0.0
A11,29.0,A5,0.0,0.04,0.0
A6,22.0,A9,0.04,0.03,0.0
A1,29.0,A3,0.04,,0.0
A13,21.0,A7,0.98,0.19,0.0
A11,30.0,A5,0.0,0.01,0.0
A6,23.0,A2,0.22,0.17,0.14
A0,21.0,A0,0.07,0.05,0.0
A11,26.0,A9,0.0,0.02,0.0
A16,34.0,A4,0.0,,0.02
A6,28.0,A0,0.13,0.07,0.26
A3,30.0,A10,0.0,0.0,0.2
A5,31.0,A2,0.14,0.08,0.0
A3,30.0,A10,0.0,0.0,0.04
A6,24.0,A8,0.2,,0.0
A3,26.0,A9,0.01,0.0,0.0
A3,32.0,A2,0.0,0.0,0.02
A10,25.0,A6,0.5,0.18,0.0
A17,22.0,A0,0.1,0.03,0.0
A6,24.0,A0,0.02,0.02,0.0
A6,27.0,A10,0.35,,0.09
A11,25.0,A10,0.0,,0.0
A17,23.0,A0,0.21,0.05,0.0
A3,26.0,A3,0.37,,0.12
A6,24.0,A0,0.81,0.63,0.0
A1,28.0,A10,0.31,0.03,0.27
A13,21.0,A0,0.08,0.02,0.0
A13,25.0,A7,0.02,0.01,0.0
A5,31.0,A2,0.11,0.19,0.0
A6,29.0,A8,0.15,0.06,0.0
A6,22.0,A0,1.25,,0.03
A13,23.0,A2,0.13,,0.0
A6,21.0,A2,0.56,0.44,0.0
A6,28.0,A8,0.0,,0.06
A3,29.0,A5,0.0,0.0,0.18
A22,35.0,A2,0.2,,0.0
A0,20.0,A2,0.09,,0.0
A11,30.0,A2,0.01,0.01,0.0
A3,29.0,A8,0.13,0.01,0.0
A23,35.0,A2,0.15,0.09,0.0
A3,29.0,A9,0.16,0.58,0.0
A11,29.0,A5,0.0,,0.0
A13,24.0,A2,0.02,0.0,0.0
A0,17.0,A7,0.05,,0.0
A2,35.0,A4,0.0,,0.01
A9,30.0,A8,0.04,0.0,0.0
A1,27.0,A3,0.33,,0.21
A5,32.0,A10,0.41,,0.72
A5,33.0,A7,0.04,0.03,0.27
A9,30.0,A8,0.47,0.28,0.0
A5,29.0,A2,0.13,0.17,0.0
A17,23.0,A0,0.06,0.02,0.0
A0,17.0,,0.16,0.11,0.0
A13,24.0,A8,0.61,0.26,0.0
A1,29.0,A10,0.06,0.0,0.03
A0,20.0,A9,0.58,0.39,0.0
A1,26.0,A10,0.08,,0.0
A15,16.0,A8,0.0,0.0,0.19
A5,29.0,A4,0.14,0.06,0.0
A23,34.0,A8,0.0,,0.0
A1,32.0,A2,0.0,0.0,0.05
A17,25.0,A11,0.06,0.01,0.0
A6,22.0,A0,0.17,0.13,0.0
A18,2.0,A9,1.1,,0.0
A21,19.0,A9,0.23,,0.0
A9,28.0,A8,0.2,0.03,0.0
A5,34.0,A4,0.09,0.09,0.0
A11,29.0,A2,0.02,0.0,0.0
A13,22.0,A9,0.01,0.0,0.0
A3,28.0,A1,0.03,0.0,0.0
A6,22.0,A9,0.05,,0.0
A1,25.0,A1,0.05,0.0,0.0
A4,31.0,A2,0.84,,0.0
A13,23.0,A2,0.14,0.04,0.0
A0,14.0,A0,0.25,,0.0
A4,26.0,A2,0.67,0.05,0.01
A10,24.0,A6,1.02,0.38,0.0
A6,27.0,A11,0.0,0.0,0.05
A0,21.0,A0,0.03,0.02,0.0
A3,26.0,A9,0.04,0.0,0.0
A13,25.0,A7,0.05,,0.0
A3,28.0,A9,0.13,0.11,0.0
A16,34.0,A2,0.0,0.0,0.15
A5,28.0,A0,0.12,0.0,0.0
A6,25.0,A10,0.01,0.01,0.0
A6,24.0,A2,0.22,0.05,1.06
A21,19.0,A7,0.13,0.03,0.0
A3,31.0,A2,0.11,0.15,0.0
A21,20.0,A9,0.17,0.04,0.0
A5,33.0,A2,0.05,,0.04
A5,29.0,A11,1.07,,0.01
A1,29.0,A3,0.02,0.0,0.0
A9,29.0,A6,0.26,,0.0
A1,26.0,A10,0.18,,0.33
A2,33.0,A10,0.28,0.0,0.27
A1,27.0,A2,0.71,,0.0
A0,22.0,A10,0.0,0.0,0.3
A7,33.0,A7,1.78,1.42,0.05
A18,1.0,A6,1.36,0.08,0.0
A13,24.0,A8,0.4,0.11,0.0
A6,25.0,A2,0.18,,0.05
A4,29.0,A7,0.1,0.01,0.0
A15,12.0,A4,0.0,,0.16
A13,23.0,A0,0.14,0.04,0.0
A6,23.0,A2,0.0,0.0,0.24
A0,20.0,A1,0.17,,0.0
A3,27.0,A2,0.1,,0.0
A6,22.0,A4,0.1,0.08,0.12
A9,31.0,A0,0.16,,0.0
A9,,A8,0.15,0.0,0.0
A7,34.0,A4,0.08,0.14,0.0
A10,21.0,A7,0.33,0.12,0.0
A7,35.0,A2,0.63,0.66,0.11
A3,29.0,A4,0.0,,0.01
A6,26.0,A2,0.4,0.02,0.0
A6,26.0,A9,0.02,,0.0
A0,18.0,A2,0.08,0.05,0.0
A0,17.0,A0,0.61,0.42,0.0
A6,24.0,A0,0.3,0.24,0.0
A6,22.0,A11,0.78,0.44,0.56
A15,15.0,A11,0.0,,0.21
A9,28.0,A2,1.23,0.3,0.0
A7,34.0,A5,0.03,,0.0
A6,29.0,A8,0.0,0.06,0.0
A11,32.0,A0,0.0,0.02,0.0
A9,30.0,A0,0.0,0.0,0.07
A5,30.0,A8,0.09,0.32,0.0
A3,35.0,A2,0.0,0.0,0.02
A5,32.0,A2,0.67,0.07,0.0
A4,26.0,A2,0.11,,0.0
A4,31.0,A8,0.13,0.0,0.0
A6,24.0,A8,0.16,,0.0
A11,31.0,A1,0.0,,0.0
A5,28.0,A7,0.09,,0.0
A6,21.0,A2,0.0,,0.06
A6,25.0,A0,0.26,,0.0
A16,34.0,A8,0.0,,0.0
A5,30.0,A0,0.0,0.0,0.07
A0,18.0,A10,0.06,0.04,0.0
A17,26.0,A11,0.0,0.0,0.09
A6,23.0,A0,0.11,,0.0
A18,2.0,A6,1.01,,0.0
A1,31.0,A3,0.07,0.01,0.0
A22,33.0,A6,0.4,0.15,0.0
A9,29.0,A3,0.06,0.0,0.0
A13,22.0,A2,0.1,,0.0
A9,31.0,A8,0.06,0.02,0.0
A4,29.0,A2,0.37,0.21,0.0
A11,33.0,A9,0.04,0.19,0.0
A1,25.0,A1,0.11,0.0,0.0
A4,32.0,A9,0.1,0.35,0.0
A6,26.0,A0,0.28,0.22,0.0
A9,31.0,A0,0.11,0.0,0.0
A13,22.0,A0,0.13,0.04,0.0
A7,35.0,A9,0.17,0.69,0.02
A1,28.0,A5,0.07,,0.02
A5,30.0,A2,2.79,2.61,0.17
A3,29.0,A7,0.27,,0.05
A0,19.0,A0,0.31,,0.0
A2,33.0,A5,0.15,0.15,0.0
A10,24.0,A2,0.23,,0.0
A6,25.0,A2,0.04,0.03,0.0
A21,19.0,A2,0.33,,0.0
A17,,A2,0.01,0.0,0.0
A13,24.0,A0,0.1,0.03,0.0
A16,34.0,A10,0.22,0.14,0.32
A4,29.0,A7,0.12,0.0,0.0
A7,34.0,A8,0.34,0.17,0.0
A17,22.0,A6,0.46,0.12,0.0
A0,15.0,A4,0.0,,0.1
A20,12.0,A6,4.47,,0.16
A6,23.0,A0,0.93,,0.0
A13,24.0,A9,0.07,,0.0
A9,30.0,A0,0.26,,0.0
A0,18.0,A4,0.02,,0.12
A4,31.0,A8,0.16,0.07,0.0
A9,29.0,A4,0.13,0.18,0.0
A9,29.0,A1,0.02,,0.0
A6,27.0,A8,0.92,0.04,0.0
A11,30.0,A7,0.02,0.0,0.0
A5,29.0,A2,0.31,0.32,0.0
A5,31.0,A7,0.15,,0.0
A9,27.0,A2,0.0,,0.03
A10,22.0,A4,0.14,0.05,0.0
A3,26.0,A3,0.19,0.39,0.0
A6,27.0,A8,0.0,0.0,0.01
A4,28.0,A3,0.06,0.01,0.07
A13,24.0,A10,0.08,0.02,0.0
A4,26.0,A0,0.0,,0.0
A5,27.0,A0,0.29,0.05,0.0
A4,29.0,A0,0.1,,0.0
A16,34.0,A4,0.0,0.0,0.03
A1,29.0,A3,0.35,0.0,0.0
A3,32.0,A2,0.0,,0.06
A5,29.0,A10,1.74,1.24,1.87
A14,20.0,A0,1.02,,0.0
A6,20.0,A0,0.78,0.61,0.06
A16,36.0,A4,0.0,0.0,0.01
A22,33.0,A7,0.23,,0.01
A2,31.0,A1,0.32,0.95,0.36
A1,28.0,A2,0.42,0.26,0.0
A13,22.0,A2,1.85,,0.0
A3,29.0,A11,0.12,0.2,0.07
A6,26.0,A10,0.04,0.03,0.39
A1,31.0,A8,0.08,,0.0
A11,29.0,A2,0.0,0.02,0.0
A2,31.0,A3,0.11,,0.03
A6,29.0,A2,0.06,0.04,0.0
A21,19.0,A3,2.23,0.68,0.66
A6,21.0,A5,0.04,0.03,0.0
A0,17.0,A3,0.16,,0.56
A11,26.0,A7,0.0,,0.0
A6,20.0,A1,0.14,0.11,0.19
A1,25.0,A7,0.1,0.0,0.0
A5,36.0,A8,0.0,0.0,0.01
A11,28.0,A7,0.0,0.45,0.0
A1,27.0,A10,0.2,,0.09
A12,8.0,A6,0.82,,0.35
A21,17.0,A1,0.13,0.02,0.05
A17,22.0,A6,0.04,0.01,0.0
A4,34.0,A2,0.14,0.13,0.0
A0,19.0,A9,0.0,0.0,0.15
A16,33.0,A2,0.0,0.0,0.09
A6,23.0,A9,0.24,0.19,0.0
A21,19.0,A2,0.01,0.0,0.0
A1,27.0,A2,0.01,0.0,0.0
A4,27.0,A9,0.55,0.08,0.0
A9,29.0,A0,0.08,0.0,0.0
A16,32.0,A9,0.0,0.05,0.0
A15,12.0,A5,0.0,,0.29
A16,36.0,A10,0.02,,0.08
A16,34.0,A4,0.0,0.0,0.01
A1,27.0,A0,0.46,,0.0
A1,30.0,A2,0.26,0.14,0.0
A6,23.0,A4,0.16,0.13,0.0
A1,25.0,A11,0.08,0.0,0.0
A13,25.0,A2,0.09,0.03,0.0
A9,28.0,A4,0.05,0.02,0.0
A23,33.0,A7,1.87,0.77,0.0
A2,35.0,A2,0.0,,0.0
A11,29.0,A5,0.0,,0.0
A17,22.0,A2,0.63,,0.35
A2,35.0,A3,0.47,,1.39
A1,28.0,A8,0.13,0.52,0.0
A11,23.0,A5,0.01,0.02,0.0
A1,28.0,A2,0.19,,0.0
A23,34.0,A2,2.66,2.01,0.0
A9,29.0,A2,0.05,,0.0
A10,23.0,A9,0.86,0.32,0.0
A3,25.0,A0,0.69,0.0,0.0
A6,26.0,A3,0.15,0.12,0.2
A5,32.0,A0,2.11,0.23,0.0
A3,31.0,A2,0.0,0.0,0.05
A0,16.0,A0,0.73,0.5,0.0
A1,26.0,A9,0.09,,0.0
A10,21.0,A4,0.3,0.11,0.0
A6,26.0,A4,0.01,,0.0
A16,35.0,A2,0.0,0.0,0.02
A1,30.0,A6,0.99,0.8,0.0
A16,36.0,A2,0.02,0.01,0.0
A6,22.0,A0,0.0,0.0,0.25
A11,30.0,A7,0.0,0.02,0.0
A13,,A0,0.1,,0.0
A5,31.0,A2,0.04,0.03,0.0
A10,26.0,A0,0.0,0.0,0.03
A16,34.0,A0,0.13,,0.04
A22,35.0,A10,0.36,0.28,0.14
A10,25.0,A8,0.02,0.01,0.0
A6,26.0,A4,0.0,0.0,0.03
A21,19.0,A0,0.11,0.03,0.0
A7,33.0,A8,0.18,,0.0
A1,30.0,A4,0.0,,0.02
A10,23.0,A9,0.01,,0.0
A13,25.0,A2,0.33,,0.0
A17,25.0,A0,0.23,0.06,0.0
A6,26.0,A0,0.0,0.0,0.14
A3,30.0,A4,0.0,0.0,0.02
A5,27.0,A2,0.14,,0.0
A9,27.0,A2,0.0,,0.01
A3,27.0,A11,0.45,0.47,0.0
A6,23.0,A6,0.14,0.11,0.0
A5,31.0,A0,0.0,0.1,0.0
A13,23.0,A0,0.08,0.02,0.0
A3,26.0,A1,0.03,,0.0
A4,31.0,A8,0.12,0.0,0.0
A5,28.0,A10,2.15,1.2,0.07
A9,28.0,A7,0.92,0.09,0.0
A11,27.0,A5,0.0,0.02,0.0
A11,25.0,A4,0.0,0.02,0.0
A4,,A2,0.52,0.26,0.0
A18,2.0,A2,0.21,0.01,0.0
A6,25.0,A2,0.05,,0.0
A11,31.0,A3,0.0,0.02,0.0
A17,22.0,A6,0.13,0.03,0.0
A11,27.0,A10,0.0,0.02,0.0
A6,29.0,A2,0.0,,0.03
A9,28.0,A3,0.21,0.0,0.0
A16,35.0,A2,0.0,,0.01
A4,26.0,A9,0.23,,0.02
A0,15.0,A11,0.02,0.01,0.0
A1,28.0,A1,0.05,0.02,0.0
A14,19.0,A0,0.0,0.0,0.09
A3,31.0,A2,0.0,0.0,0.16
A10,21.0,A1,0.04,0.01,0.0
A5,32.0,A2,0.55,0.34,0.03
A0,16.0,A9,0.14,0.1,0.0
A9,29.0,A8,0.14,0.12,0.0
A8,15.0,A11,0.34,,1.3
A6,28.0,A0,0.07,0.06,0.0
A5,36.0,A0,0.0,0.0,0.11
A17,24.0,A10,0.29,0.07,0.0
A17,23.0,A0,0.4,0.1,0.0
A4,29.0,A7,0.06,,0.0
A10,24.0,A1,0.68,0.25,0.21
A9,27.0,A8,0.0,0.0,0.02
A3,31.0,A10,0.0,0.0,0.39
A3,31.0,A4,0.0,,0.08
A19,3.0,A6,0.23,0.05,0.84
A11,36.0,A4,0.0,,0.0
A1,28.0,A2,0.15,0.0,0.0
A2,36.0,A2,0.0,0.0,0.09
A0,18.0,A6,0.13,0.09,0.0
A5,31.0,,0.52,,0.0
A0,14.0,A3,0.1,0.07,0.0
A9,31.0,A8,0.44,0.0,0.0
A9,30.0,A8,0.24,0.44,0.0
A23,35.0,A8,0.35,,0.0
A1,26.0,A0,0.0,,0.17
A11,34.0,A5,0.11,0.22,0.0
A9,29.0,A2,0.09,0.0,0.0
A4,29.0,A9,0.02,,0.0
A11,35.0,A2,0.08,0.03,0.0
A5,31.0,A7,0.06,,0.07
A13,22.0,A0,0.39,0.11,0.0
A1,28.0,A0,0.12,,0.0
A2,36.0,A10,0.0,,0.17
A10,24.0,A6,0.1,0.04,0.2
A13,23.0,A2,1.84,,0.0
A13,21.0,A2,0.05,0.01,0.0
A17,22.0,A6,0.18,0.05,0.0
A3,29.0,A10,0.0,,0.03
A4,28.0,A10,3.39,1.03,0.09
A5,27.0,A0,0.12,0.0,0.0
A6,27.0,A2,0.27,0.21,0.0
A6,26.0,A2,0.01,0.01,0.0
A5,30.0,A2,0.1,,0.04
A6,22.0,A4,0.0,,0.08
A16,36.0,A10,0.0,,0.09
A1,29.0,A1,0.0,,0.2
A11,27.0,A1,0.01,,0.0
A2,31.0,A2,0.0,0.0,0.02
A4,26.0,A0,0.03,0.0,0.0
A10,26.0,A2,0.0,0.0,0.07
A11,27.0,A0,0.0,1.12,0.0
A17,23.0,A10,0.04,0.01,0.0
A6,26.0,A7,1.74,,0.0
A4,29.0,A0,0.82,0.17,0.01
A4,27.0,A8,3.19,0.92,0.01
A17,24.0,A10,0.1,0.02,0.0
A1,25.0,A5,0.86,,0.01
A4,32.0,A0,0.38,0.28,0.0
A16,35.0,A4,0.0,0.0,0.03
A4,31.0,A9,0.0,0.06,0.0
A13,23.0,A7,0.01,,0.0
A6,26.0,A6,0.05,0.04,0.0
A5,29.0,A1,0.26,,0.06
A1,26.0,A6,0.0,,0.17
A6,24.0,A8,0.04,0.03,0.0
A16,32.0,A4,0.0,0.0,0.07
A1,26.0,A10,0.16,0.03,0.0
A6,24.0,A7,0.63,0.49,0.0
A3,32.0,A2,0.0,0.0,0.2
A3,27.0,A8,0.33,0.25,0.07
A1,28.0,A8,0.04,0.0,0.0
A3,29.0,A9,0.16,0.38,0.01
A5,28.0,A0,0.0,0.01,0.0
A13,21.0,A9,0.78,0.26,0.0
A2,34.0,A10,0.15,0.07,0.28
A1,30.0,A1,0.05,0.12,0.0
